,"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
2669,"Loup, Aaron",571901,LAA,FF,4-Seam Fastball,13.8,2,18,2.2,7,0.0,0.0,0.1,41.7,42.9,23.1,0.124,0.189,0.214,33.3
2670,"Manaea, Sean",640455,SF,SI,Sinker,-9.4,-2,16,0.8,6,0.4,0.8,0.417,25.0,33.3,28.6,0.283,0.482,0.286,25.0
2671,"Naughton, Packy",676050,STL,SI,Sinker,5.1,1,18,26.5,6,0.167,0.333,0.208,0.0,0.0,0.0,0.351,0.691,0.435,50.0
2672,"Nelson, Nick",656793,PHI,FF,4-Seam Fastball,-3.7,-1,22,31.9,6,0.333,0.833,0.483,16.7,0.0,0.0,0.467,0.979,0.607,50.0
2673,"Crismatt, Nabil",622503,AZ,CU,Curveball,-4.5,-2,53,20.2,6,0.333,0.5,0.358,25.0,0.0,0.0,0.182,0.243,0.179,16.7
2674,"Rodriguez, Elvin",660730,TB,FF,4-Seam Fastball,5.7,1,23,48.9,6,0.0,0.0,0.0,36.4,50.0,30.0,0.153,0.238,0.166,33.3
2675,"Varland, Gus",681402,LAD,CH,Changeup,-6.5,-1,20,5.0,6,0.333,0.333,0.3,14.3,16.7,14.3,0.243,0.278,0.23,40.0
2676,"Rodríguez, Dereck",605446,ATL,FC,Cutter,-0.8,0,24,24.7,6,0.333,0.667,0.417,30.0,0.0,0.0,0.372,0.538,0.389,50.0
2677,"Bumgarner, Madison",518516,AZ,CH,Changeup,-14.5,-6,43,12.3,6,1.0,2.75,1.142,27.3,0.0,0.0,0.686,1.921,0.835,40.0
2678,"Colomé, Alex",517008,CWS,FF,4-Seam Fastball,-2.3,-1,30,48.4,6,0.25,1.0,0.567,16.7,0.0,0.0,0.443,1.114,0.662,50.0
2679,"Hendriks, Liam",521230,CWS,SL,Slider,-1.6,-1,34,39.1,6,0.167,0.333,0.208,35.7,16.7,7.1,0.1,0.12,0.097,20.0
2680,"Gilbert, Tyler",656457,AZ,CU,Curveball,-4.7,-2,35,13.3,6,0.333,0.667,0.417,28.6,16.7,5.9,0.353,0.474,0.356,60.0
2681,"Watkins, Spenser",657093,OAK,FC,Cutter,-1.2,0,19,21.1,6,0.2,0.4,0.325,18.2,16.7,16.7,0.261,0.452,0.366,25.0
2682,"Taylor, Josh",657031,KC,CU,Curveball,5.0,2,30,8.8,6,0.0,0.0,0.0,25.0,16.7,25.0,0.318,0.359,0.295,40.0
2683,"Toussaint, Touki",657053,CWS,SL,Slider,-6.3,-2,37,2.3,6,0.333,1.333,0.667,35.7,50.0,15.8,0.253,0.775,0.417,66.7
2684,"Padilla, Nicholas",656820,CWS,FC,Cutter,-1.3,0,29,29.0,6,0.4,0.6,0.475,36.4,16.7,14.3,0.501,0.742,0.559,100.0
2685,"Cruz, Steven",674444,KC,SI,Sinker,-3.6,-2,53,21.7,6,0.167,0.333,0.358,12.5,16.7,16.7,0.163,0.179,0.151,40.0
2686,"Banda, Anthony",607455,WSH,CH,Changeup,1.2,0,39,24.4,6,0.25,0.25,0.267,21.1,0.0,0.0,0.449,0.651,0.677,60.0
2687,"Waldichuk, Ken",686610,OAK,CU,Curveball,-4.7,-2,52,2.0,6,0.333,0.833,0.483,0.0,0.0,0.0,0.259,0.419,0.29,16.7
2688,"Abad, Fernando",472551,COL,FF,4-Seam Fastball,-1.1,0,23,16.3,6,0.333,0.333,0.3,16.7,16.7,8.3,0.193,0.253,0.193,0.0
2689,"Mushinski, Parker",656786,HOU,SI,Sinker,3.1,0,12,4.7,6,0.0,0.0,0.233,0.0,33.3,66.7,0.053,0.065,0.266,0.0
2690,"Herget, Jimmy",623474,LAA,CH,Changeup,-12.9,-4,30,5.9,6,0.333,1.0,0.542,28.6,33.3,16.7,0.315,0.624,0.394,75.0
2691,"Williams, Devin",642207,MIL,FC,Cutter,-2.5,-1,28,3.0,6,0.333,0.333,0.3,17.6,0.0,0.0,0.309,0.346,0.286,0.0
2692,"Plassmeyer, Michael",674681,PHI,CH,Changeup,-0.2,0,20,23.5,6,0.167,0.167,0.3,33.3,16.7,12.5,0.287,0.49,0.33,40.0
2693,"Junk, Janson",676083,MIL,ST,Sweeper,-6.0,-1,22,20.0,6,0.2,0.8,0.45,0.0,0.0,0.0,0.171,0.387,0.311,20.0
2694,"Junk, Janson",676083,MIL,CU,Curveball,-1.3,0,14,12.7,6,0.333,0.333,0.3,10.0,33.3,28.6,0.317,0.357,0.294,50.0
2695,"Pannone, Thomas",623381,MIL,FC,Cutter,1.9,1,30,50.8,6,0.2,0.2,0.267,40.0,50.0,50.0,0.203,0.216,0.27,50.0
2696,"Rutledge, Jackson",671131,WSH,CU,Curveball,-6.8,-1,20,5.8,6,0.25,1.0,0.567,0.0,0.0,0.0,0.363,1.069,0.624,25.0
2697,"Estes, Joey",683155,OAK,ST,Sweeper,0.4,0,16,9.7,6,0.2,0.2,0.267,50.0,50.0,33.3,0.161,0.192,0.244,0.0
2698,"Garcia, Rico",670329,WSH,CU,Curveball,-2.8,-2,55,20.6,6,0.333,0.333,0.3,43.8,50.0,14.3,0.251,0.369,0.265,66.7
2699,"Castillo, José",620454,SD,FF,4-Seam Fastball,-13.9,-3,19,82.6,6,1.0,2.0,0.767,0.0,0.0,0.0,0.497,0.548,0.522,33.3
2700,"Cousins, Jake",664776,MIL,FF,4-Seam Fastball,-1.1,0,33,16.3,6,0.0,0.0,0.35,27.3,33.3,15.4,0.02,0.031,0.361,0.0
2701,"Diaz, Jhonathan",646242,LAA,SI,Sinker,-9.7,-2,18,11.3,6,0.5,0.5,0.533,0.0,0.0,0.0,0.476,0.546,0.534,0.0
2702,"Battenfield, Peyton",685410,CLE,CH,Changeup,-3.1,-1,21,3.8,6,0.4,0.8,0.533,33.3,16.7,33.3,0.251,0.317,0.322,0.0
2703,"Means, John",607644,BAL,CU,Curveball,-1.4,0,32,9.4,6,0.167,0.667,0.333,7.7,0.0,0.0,0.494,0.693,0.512,66.7
2704,"Morgan, Eli",669212,CLE,CU,Curveball,-1.9,-1,30,2.5,6,0.5,0.5,0.45,28.6,16.7,16.7,0.138,0.149,0.127,20.0
2705,"McGee, Easton",668834,SEA,SI,Sinker,8.2,1,18,28.1,6,0.0,0.0,0.0,10.0,16.7,33.3,0.074,0.112,0.08,40.0
2706,"De Jong, Chase",608328,PIT,CU,Curveball,-2.4,-1,35,15.6,6,0.5,0.667,0.508,36.4,33.3,22.2,0.461,0.562,0.448,75.0
2707,"Crowe, Wil",640444,PIT,ST,Sweeper,1.0,0,23,12.8,6,0.167,0.167,0.18,46.2,50.0,23.1,0.193,0.221,0.183,0.0
2708,"Newcomb, Sean",656794,OAK,SI,Sinker,7.6,1,19,6.8,6,0.0,0.0,0.117,16.7,16.7,25.0,0.057,0.066,0.163,0.0
2709,"Greene, Shane",572888,CHC,FC,Cutter,5.0,1,15,35.7,6,0.0,0.0,0.117,25.0,33.3,50.0,0.071,0.073,0.171,0.0
2710,"Keller, Brad",641745,KC,ST,Sweeper,-9.2,-2,22,2.5,6,0.5,0.5,0.617,0.0,16.7,16.7,0.453,0.572,0.615,100.0
2711,"Cortes, Nestor",641482,NYY,SL,Slider,-2.3,0,21,2.0,6,0.2,0.2,0.267,42.9,50.0,16.7,0.196,0.223,0.271,0.0
2712,"Krook, Matt",640454,NYY,ST,Sweeper,-8.2,-1,18,16.8,6,0.333,0.333,0.3,37.5,33.3,22.2,0.118,0.136,0.112,25.0
2713,"Herget, Jimmy",623474,LAA,FF,4-Seam Fastball,-1.7,0,28,5.5,6,0.25,0.25,0.383,36.4,50.0,25.0,0.222,0.306,0.384,100.0
2714,"Overton, Connor",656818,CIN,FC,Cutter,-6.5,-2,25,12.5,6,0.5,1.25,0.708,0.0,0.0,,0.201,0.261,0.361,50.0
2715,"Graveman, Kendall",608665,HOU,CU,Curveball,2.0,0,25,2.2,6,0.2,0.2,0.267,25.0,33.3,28.6,0.15,0.184,0.237,0.0
2716,"Then, Juan",672730,SEA,FF,4-Seam Fastball,3.8,1,17,10.2,6,0.2,0.4,0.325,33.3,16.7,16.7,0.155,0.373,0.296,25.0
2717,"Hearn, Taylor",621368,KC,CH,Changeup,-15.5,-2,13,4.2,6,0.6,1.6,0.867,20.0,16.7,33.3,0.453,1.124,0.66,75.0
2718,"Erceg, Lucas",668674,OAK,FC,Cutter,-5.4,-3,47,4.5,6,0.5,0.75,0.592,40.0,33.3,10.0,0.179,0.212,0.347,0.0
2719,"Bracho, Silvino",611093,CIN,SL,Slider,-3.7,-1,23,18.3,6,0.167,0.333,0.208,25.0,33.3,33.3,0.092,0.157,0.103,25.0
2720,"Yacabonis, Jimmy",642231,NYM,CH,Changeup,4.0,1,19,8.2,6,0.0,0.0,0.117,40.0,33.3,28.6,0.128,0.143,0.216,33.3
2721,"Nolin, Sean",543594,MIA,FF,4-Seam Fastball,-14.6,-3,21,33.9,6,0.5,1.75,0.833,33.3,16.7,14.3,0.403,1.441,0.73,100.0
2722,"Logue, Zach",656657,DET,SI,Sinker,4.4,1,20,11.6,6,0.167,0.167,0.15,33.3,33.3,50.0,0.19,0.242,0.186,25.0
2723,"Woods Richardson, Simeon",680573,MIN,CH,Changeup,-2.3,-1,38,39.2,6,0.333,1.0,0.542,14.3,16.7,7.7,0.292,0.513,0.339,40.0
2724,"Howard, Spencer",675921,TEX,FF,4-Seam Fastball,-6.5,-2,31,38.8,6,0.333,1.333,0.683,16.7,16.7,11.1,0.3,1.042,0.62,100.0
2725,"Wynne, Randy",691094,CIN,SI,Sinker,9.9,1,10,29.4,6,0.167,0.167,0.15,12.5,0.0,0.0,0.428,0.759,0.502,66.7
2726,"Rucker, Michael",621074,CHC,CH,Changeup,0.1,0,32,4.5,6,0.25,0.25,0.533,33.3,0.0,0.0,0.163,0.163,0.333,25.0
2727,"Kilian, Caleb",668873,CHC,FC,Cutter,-0.9,0,26,20.0,6,0.5,0.5,0.45,35.7,16.7,20.0,0.422,0.509,0.402,80.0
2728,"Estrada, Jeremiah",669093,CHC,SL,Slider,-5.7,-2,31,13.1,6,0.2,0.8,0.45,70.0,50.0,37.5,0.286,0.895,0.518,100.0
2729,"De León, José",592254,MIN,FC,Cutter,-0.2,0,29,10.2,6,0.4,0.4,0.417,30.0,0.0,0.0,0.392,0.465,0.43,40.0
2730,"Givens, Mychal",571710,BAL,CH,Changeup,3.6,1,18,20.2,6,0.2,0.2,0.267,16.7,16.7,12.5,0.306,0.334,0.353,75.0
2731,"Kelly, Zack",677161,BOS,SL,Slider,2.9,1,34,18.8,6,0.167,0.333,0.208,21.4,16.7,16.7,0.315,0.369,0.298,60.0
2732,"Gallegos, Giovanny",606149,STL,CH,Changeup,-5.4,-2,31,3.5,6,0.667,1.167,0.783,37.5,0.0,0.0,0.379,0.834,0.508,16.7
2733,"Mariot, Michael",592527,CIN,FF,4-Seam Fastball,-14.9,-2,12,29.3,6,0.6,1.4,0.808,0.0,0.0,0.0,0.444,0.888,0.584,40.0
2734,"Vines, Darius",670241,ATL,SL,Slider,0.8,0,26,8.4,6,0.167,0.167,0.15,25.0,16.7,7.7,0.209,0.224,0.192,40.0
2735,"Hoeing, Bryan",663773,MIA,CH,Changeup,-9.2,-3,29,2.6,6,0.6,0.8,0.508,23.1,0.0,0.0,0.571,0.676,0.509,50.0
2736,"Wong, Jake",673858,CIN,FF,4-Seam Fastball,-3.1,-1,32,56.1,6,0.6,0.6,0.567,15.4,0.0,0.0,0.39,0.488,0.432,60.0
2737,"Adams, Austin",613534,AZ,FF,4-Seam Fastball,-6.9,-3,37,10.2,6,0.333,1.333,0.683,12.5,0.0,0.0,0.442,1.443,0.732,33.3
2738,"De Jesus, Enmanuel",646241,MIA,CH,Changeup,4.5,2,39,28.7,6,0.333,0.333,0.3,38.1,16.7,11.1,0.116,0.133,0.106,0.0
2739,"Davies, Zach",605200,AZ,SL,Slider,-3.8,-1,28,1.9,6,0.333,0.333,0.3,50.0,33.3,20.0,0.196,0.257,0.197,25.0
2740,"Barnes, Matt",598264,MIA,FS,Split-Finger,-0.8,0,24,6.0,6,0.167,0.167,0.15,27.3,33.3,28.6,0.15,0.192,0.147,25.0
2741,"Stallings, Jacob",607732,MIA,CU,Curveball,-2.4,0,15,16.3,6,0.25,0.25,0.383,0.0,0.0,0.0,0.232,0.268,0.381,25.0
2742,"Jameson, Drey",686753,AZ,CU,Curveball,1.9,0,25,3.7,6,0.2,0.2,0.267,20.0,16.7,20.0,0.32,0.455,0.39,25.0
2743,"Gallen, Zac",668678,AZ,SI,Sinker,-6.7,-1,12,0.4,6,0.4,1.0,0.6,0.0,0.0,0.0,0.294,0.586,0.423,40.0
2744,"Solomon, Peter",656981,AZ,CU,Curveball,-1.4,0,34,14.4,6,0.2,0.2,0.267,0.0,0.0,0.0,0.4,0.469,0.436,40.0
2745,"Veneziano, Anthony",685107,KC,FF,4-Seam Fastball,2.8,1,27,49.1,6,0.2,0.6,0.383,7.7,16.7,10.0,0.234,0.39,0.331,50.0
2746,"Bickford, Phil",641360,NYM,CH,Changeup,0.3,0,25,2.0,6,0.2,0.2,0.267,33.3,33.3,25.0,0.122,0.131,0.209,0.0
2747,"Santana, Dennis",642701,NYM,FC,Cutter,4.2,1,24,10.9,6,0.2,0.2,0.267,7.7,0.0,0.0,0.209,0.312,0.3,40.0
2748,"Garrett, Reed",657585,NYM,SI,Sinker,3.0,1,47,13.5,6,0.167,0.167,0.15,36.4,16.7,11.1,0.153,0.171,0.142,20.0
2749,"Sims, Lucas",608371,CIN,CU,Curveball,-1.7,-1,62,5.9,6,0.0,0.0,0.233,30.8,16.7,5.9,0.074,0.079,0.28,0.0
2750,"Battenfield, Peyton",685410,CLE,CU,Curveball,1.0,1,59,10.7,5,0.4,0.4,0.36,42.9,40.0,12.5,0.208,0.246,0.192,33.3
2751,"Senzatela, Antonio",622608,COL,CH,Changeup,2.0,0,19,15.8,5,0.2,0.2,0.18,40.0,0.0,0.0,0.276,0.329,0.264,40.0
2752,"Hearn, Taylor",621368,KC,SI,Sinker,-0.9,0,23,7.3,5,0.4,0.4,0.36,8.3,0.0,0.0,0.451,0.524,0.425,40.0
2753,"Latz, Jacob",656641,TEX,CH,Changeup,3.4,1,25,26.0,5,0.0,0.0,0.0,30.8,20.0,11.1,0.146,0.166,0.14,0.0
2754,"Baumann, Mike",657508,BAL,CH,Changeup,-1.1,0,26,2.4,5,0.4,0.6,0.43,0.0,0.0,0.0,0.135,0.184,0.137,20.0
2755,"Williamson, Brandon",682227,CIN,SL,Slider,10.3,1,14,0.7,5,0.0,0.0,0.0,27.3,20.0,20.0,0.181,0.519,0.284,25.0
2756,"Morris, Cody",663752,CLE,CU,Curveball,0.9,0,23,13.9,5,0.0,0.0,0.28,0.0,40.0,20.0,0.02,0.02,0.291,0.0
2757,"Palencia, Daniel",694037,CHC,CU,Curveball,3.5,1,19,3.8,5,0.0,0.0,0.0,37.5,40.0,22.2,0.207,0.234,0.191,33.3
2758,"Legumina, Casey",668984,CIN,ST,Sweeper,-9.5,-3,27,11.7,5,0.4,1.2,0.65,23.1,0.0,0.0,0.37,0.843,0.505,40.0
2759,"Pérez, Martín",527048,TEX,SL,Slider,1.2,0,22,1.0,5,0.0,0.0,0.14,20.0,20.0,14.3,0.008,0.009,0.146,0.0
2760,"Bristo, Braden",668754,DET,SI,Sinker,0.1,0,24,21.1,5,0.2,0.2,0.18,9.1,20.0,16.7,0.247,0.342,0.257,25.0
2761,"Daniel, Davis",669721,LAA,SL,Slider,1.3,1,40,18.3,5,0.0,0.0,0.14,18.8,0.0,0.0,0.236,0.314,0.328,25.0
2762,"McGee, Easton",668834,SEA,FF,4-Seam Fastball,4.2,1,16,25.0,5,0.2,0.4,0.25,33.3,20.0,33.3,0.209,0.602,0.332,25.0
2763,"Kershaw, Clayton",477132,LAD,CH,Changeup,-5.6,-2,35,1.7,5,0.2,0.2,0.36,60.0,20.0,12.5,0.192,0.204,0.174,0.0
2764,"Dubin, Shawn",681869,HOU,FC,Cutter,-1.7,0,25,14.5,5,0.2,0.4,0.25,30.8,40.0,25.0,0.028,0.033,0.029,0.0
2765,"Loáisiga, Jonathan",642528,NYY,CU,Curveball,2.4,1,34,14.4,5,0.0,0.0,0.0,37.5,20.0,6.7,0.085,0.101,0.081,0.0
2766,"Suárez, Ranger",624133,PHI,SL,Slider,1.7,0,13,0.6,5,0.2,0.2,0.18,0.0,20.0,33.3,0.135,0.14,0.123,50.0
2767,"Dermody, Matt",571616,BOS,FC,Cutter,8.2,1,13,17.1,5,0.0,0.0,0.14,27.3,0.0,0.0,0.393,0.406,0.423,0.0
2768,"Diekman, Jake",518617,TB,FC,Cutter,0.9,0,36,3.6,5,0.0,0.0,0.14,40.0,40.0,33.3,0.066,0.109,0.198,0.0
2769,"Gómez, Yoendrys",672782,NYY,FF,4-Seam Fastball,8.3,1,15,50.0,5,0.0,0.0,0.0,40.0,80.0,66.7,0.002,0.007,0.004,0.0
2770,"Devenski, Chris",606965,TB,ST,Sweeper,5.2,2,46,6.8,5,0.0,0.0,0.14,29.4,20.0,20.0,0.014,0.024,0.154,0.0
2771,"Maton, Phil",664208,HOU,SI,Sinker,1.6,1,43,4.1,5,0.0,0.0,0.14,0.0,0.0,0.0,0.294,0.543,0.424,75.0
2772,"Ramírez, Yohan",670990,CWS,CH,Changeup,2.4,1,25,3.5,5,0.2,0.2,0.18,25.0,0.0,0.0,0.308,0.511,0.346,20.0
2773,"Wong, Jake",673858,CIN,CU,Curveball,-29.1,-3,9,15.8,5,1.0,1.333,0.89,0.0,0.0,0.0,0.456,0.549,0.54,33.3
2774,"Burdi, Zack",641420,TB,FF,4-Seam Fastball,-6.8,-2,24,32.0,5,0.6,1.2,0.75,38.5,20.0,20.0,0.348,0.771,0.47,75.0
2775,"González, Chi Chi",592346,MIA,SL,Slider,-7.2,-2,21,28.0,5,0.75,1.0,0.75,28.6,20.0,14.3,0.516,0.726,0.563,100.0
2776,"Banda, Anthony",607455,WSH,SL,Slider,-1.9,0,18,11.3,5,0.4,0.4,0.36,20.0,20.0,16.7,0.616,0.723,0.584,25.0
2777,"Gilbert, Tyler",656457,AZ,FS,Split-Finger,-2.6,0,19,7.2,5,0.4,0.6,0.43,33.3,0.0,0.0,0.369,0.447,0.355,40.0
2778,"Richardson, Lyon",680689,CIN,CU,Curveball,-2.8,-1,36,10.9,5,0.4,1.2,0.65,8.3,20.0,25.0,0.349,0.545,0.385,50.0
2779,"Burdi, Nick",595897,CHC,SL,Slider,-8.3,-1,17,29.3,5,0.4,0.6,0.43,22.2,20.0,20.0,0.271,0.367,0.273,0.0
2780,"Spiers, Carson",686730,CIN,SI,Sinker,3.0,1,46,15.8,5,0.0,0.0,0.14,5.3,0.0,0.0,0.234,0.321,0.331,25.0
2781,"White, Owen",669391,TEX,SL,Slider,-18.0,-2,13,19.1,5,0.5,1.25,0.725,0.0,0.0,0.0,0.556,1.105,0.7,20.0
2782,"Plassmeyer, Michael",674681,PHI,SL,Slider,-20.0,-3,13,15.3,5,0.667,1.0,0.71,14.3,0.0,0.0,0.579,1.074,0.699,33.3
2783,"Otto, Glenn",657248,TEX,CU,Curveball,-10.2,-2,21,10.9,5,0.4,1.0,0.58,25.0,20.0,20.0,0.221,0.516,0.306,50.0
2784,"Hudson, Bryan",663542,LAD,FC,Cutter,-0.1,0,17,10.4,5,0.25,0.25,0.18,0.0,0.0,0.0,0.503,0.602,0.389,40.0
2785,"Underwood Jr., Duane",621249,PIT,FF,4-Seam Fastball,2.6,0,12,3.6,5,0.4,0.8,0.5,14.3,0.0,0.0,0.322,0.532,0.356,60.0
2786,"Nogosek, Stephen",668665,NYM,CH,Changeup,-0.3,0,20,4.1,5,0.0,0.0,0.14,20.0,0.0,0.0,0.076,0.084,0.198,0.0
2787,"Pallante, Andre",669467,STL,SI,Sinker,-7.5,-2,30,2.6,5,0.8,1.0,0.79,16.7,20.0,20.0,0.291,0.479,0.328,25.0
2788,"Rodríguez, Yerry",666720,TEX,CH,Changeup,4.3,1,21,7.6,5,0.0,0.0,0.0,25.0,20.0,10.0,0.277,0.33,0.267,50.0
2789,"Doyle, Tommy",656382,COL,SI,Sinker,-23.9,-3,11,3.1,5,0.667,1.333,0.78,0.0,0.0,,0.521,0.695,0.587,66.7
2790,"Sands, Cole",663485,MIN,FC,Cutter,-7.9,-2,30,7.3,5,1.0,3.0,1.26,23.1,0.0,0.0,0.581,1.575,0.809,100.0
2791,"Hartlieb, Geoff",664129,MIA,SI,Sinker,5.9,1,24,36.4,5,0.0,0.0,0.14,14.3,20.0,25.0,0.02,0.03,0.155,0.0
2792,"Robertson, David",502085,MIA,CH,Changeup,4.4,1,15,1.4,5,0.0,0.0,0.14,33.3,20.0,25.0,0.325,0.523,0.427,100.0
2793,"Overton, Connor",656818,CIN,ST,Sweeper,-41.5,-4,10,5.0,5,0.8,1.8,1.08,16.7,0.0,0.0,0.468,1.119,0.654,40.0
2794,"Abad, Fernando",472551,COL,CH,Changeup,-11.1,-2,19,13.5,5,0.6,1.4,0.83,0.0,0.0,0.0,0.331,0.812,0.468,80.0
2795,"Bido, Osvaldo",674370,PIT,FC,Cutter,2.4,1,32,3.4,5,0.2,0.2,0.18,38.5,20.0,14.3,0.307,0.364,0.294,25.0
2796,"Kerr, Ray",678061,SD,CH,Changeup,4.0,1,24,5.6,5,0.0,0.0,0.0,28.6,40.0,14.3,0.075,0.081,0.071,0.0
2797,"Hurt, Kyle",669165,LAD,CH,Changeup,6.5,1,12,50.0,5,0.0,0.0,0.0,50.0,40.0,40.0,0.079,0.092,0.073,0.0
2798,"Abad, Fernando",472551,COL,CU,Curveball,2.8,1,23,16.3,5,0.25,0.25,0.32,0.0,0.0,0.0,0.427,0.616,0.496,50.0
2799,"Snead, Kirby",669912,OAK,FF,4-Seam Fastball,0.9,0,26,13.5,5,0.2,0.2,0.18,9.1,20.0,8.3,0.201,0.364,0.233,50.0
2800,"Vodnik, Victor",680767,COL,SL,Slider,-1.5,0,22,11.8,5,0.4,0.4,0.36,33.3,40.0,28.6,0.192,0.292,0.207,66.7
2801,"Gage, Matt",657424,HOU,FC,Cutter,7.2,3,35,29.4,5,0.0,0.0,0.0,46.7,40.0,50.0,0.033,0.039,0.031,0.0
2802,"Fulmer, Carson",608334,LAA,CU,Curveball,2.4,1,29,18.5,5,0.0,0.0,0.28,41.7,40.0,25.0,0.023,0.028,0.293,0.0
2803,"Bradley, Archie",605151,MIA,CU,Curveball,1.9,1,29,19.5,5,0.0,0.0,0.18,41.7,40.0,25.0,0.212,0.235,0.194,66.7
2804,"Hernandez, Nick",663321,SD,FF,4-Seam Fastball,-7.5,-1,17,21.0,5,0.5,0.5,0.6,0.0,0.0,0.0,0.065,0.102,0.45,0.0
2805,"Steele, Justin",657006,CHC,CH,Changeup,-0.4,0,28,1.0,5,0.4,0.4,0.36,10.0,0.0,0.0,0.164,0.181,0.149,20.0
2806,"Stoudt, Levi",686651,CIN,CU,Curveball,-9.6,-2,21,9.4,5,0.5,0.5,0.5,0.0,0.0,0.0,0.392,0.52,0.454,75.0
2807,"Vodnik, Victor",680767,COL,CH,Changeup,1.6,1,32,17.2,5,0.0,0.0,0.0,28.6,60.0,20.0,0.099,0.112,0.089,50.0
2808,"Allard, Kolby",663465,ATL,CH,Changeup,-4.2,-1,18,9.0,5,0.4,1.0,0.58,14.3,0.0,0.0,0.313,0.693,0.415,20.0
2809,"Helsley, Ryan",664854,STL,CU,Curveball,-1.8,-1,43,7.1,5,0.2,0.2,0.18,40.0,40.0,13.3,0.157,0.172,0.144,33.3
2810,"Vieira, Thyago",600986,MIL,SL,Slider,4.9,1,21,58.3,5,0.0,0.0,0.0,25.0,20.0,14.3,0.217,0.487,0.254,25.0
2811,"Pivetta, Nick",601713,BOS,FS,Split-Finger,-8.1,-1,11,0.5,5,0.25,1.0,0.54,16.7,20.0,12.5,0.371,1.192,0.648,66.7
2812,"Oller, Adam",670124,OAK,CH,Changeup,-9.6,-2,21,5.1,5,0.6,1.2,0.94,0.0,0.0,0.0,0.379,0.89,0.528,20.0
2813,"Garza, Justin",621057,BOS,FF,4-Seam Fastball,-4.7,-1,16,4.5,5,0.0,0.0,0.46,28.6,0.0,0.0,0.051,0.061,0.31,0.0
2814,"Falter, Bailey",663559,PIT,FS,Split-Finger,3.7,1,31,2.4,5,0.0,0.0,0.0,33.3,40.0,22.2,0.213,0.285,0.214,33.3
2815,"Anderson, Tyler",542881,LAA,SL,Slider,0.6,0,12,0.5,5,0.2,0.2,0.18,40.0,60.0,27.3,0.16,0.188,0.158,0.0
2816,"Watkins, Spenser",657093,OAK,SI,Sinker,-3.3,-1,27,30.0,5,0.4,0.6,0.43,0.0,20.0,8.3,0.16,0.178,0.147,25.0
2817,"Watkins, Spenser",657093,OAK,FF,4-Seam Fastball,-2.1,0,23,25.6,5,0.5,0.75,0.57,20.0,0.0,0.0,0.579,1.25,0.748,75.0
2818,"Quantrill, Cal",615698,CLE,FF,4-Seam Fastball,-7.1,-1,20,1.2,5,0.333,0.667,0.53,16.7,0.0,0.0,0.538,0.785,0.62,66.7
2819,"Suarez, Robert",663158,SD,SL,Slider,-16.2,-3,20,4.5,5,0.5,1.25,0.72,40.0,20.0,9.1,0.504,1.215,0.708,33.3
2820,"Steele, Justin",657006,CHC,CU,Curveball,1.8,0,18,0.7,5,0.0,0.0,0.0,33.3,40.0,15.4,0.243,0.275,0.226,66.7
2821,"Crismatt, Nabil",622503,AZ,SL,Slider,3.4,1,17,6.5,5,0.2,0.2,0.18,12.5,20.0,50.0,0.125,0.135,0.115,50.0
2822,"Morris, Cody",663752,CLE,CH,Changeup,-5.1,-1,19,11.5,5,0.333,0.667,0.53,42.9,20.0,8.3,0.037,0.124,0.32,0.0
2823,"Nolin, Sean",543594,MIA,CU,Curveball,-26.5,-3,11,17.7,5,0.6,1.2,0.76,28.6,20.0,25.0,0.356,0.654,0.423,75.0
2824,"Fujinami, Shintaro",660261,BAL,SL,Slider,-18.1,-3,17,1.2,5,0.75,0.75,0.68,33.3,0.0,0.0,0.564,0.736,0.588,50.0
2825,"Lynch IV, Daniel",663738,KC,SI,Sinker,-17.7,-3,18,2.2,5,0.8,1.4,0.94,0.0,0.0,0.0,0.636,1.281,0.809,40.0
2826,"Miller, Tyson",668338,LAD,SL,Slider,2.2,1,32,14.3,5,0.0,0.0,0.0,40.0,40.0,18.2,0.267,0.325,0.256,66.7
2827,"Kriske, Brooks",621139,KC,SL,Slider,4.5,1,20,21.7,5,0.2,0.2,0.18,12.5,20.0,20.0,0.298,0.409,0.307,25.0
2828,"Jax, Griffin",643377,MIN,FC,Cutter,-5.1,-2,30,2.9,5,0.6,1.0,0.68,8.3,0.0,0.0,0.301,0.499,0.338,40.0
2829,"Hartwig, Grant",701643,NYM,CH,Changeup,-2.5,-1,27,4.2,5,0.2,0.2,0.18,50.0,40.0,25.0,0.187,0.206,0.171,0.0
2830,"Rodríguez, José",642578,SEA,CH,Changeup,6.8,1,12,25.0,5,0.0,0.0,0.0,11.1,20.0,12.5,0.267,0.315,0.246,75.0
2831,"Sweet, Devin",682967,OAK,SL,Slider,1.3,1,42,25.3,5,0.6,0.6,0.54,24.0,0.0,0.0,0.408,0.467,0.384,40.0
2832,"Eflin, Zach",621107,TB,SL,Slider,-7.4,-1,7,0.3,5,0.6,0.6,0.54,50.0,40.0,66.7,0.341,0.428,0.331,100.0
2833,"Long, Sam",669674,OAK,CH,Changeup,7.0,1,15,1.9,5,0.0,0.0,0.0,25.0,0.0,0.0,0.203,0.224,0.19,0.0
